"Country Name","Country Code","Indicator Name","Indicator Code","2014",
"Indonesia","IDN","Share of female unskilled worker out of all workers in this sector, %","p_F_nsk","6.03342798719388",
"Indonesia","IDN","Share of male skilled worker out of all workers in this sector, %","p_M_skl","13.3621659424504",
"Indonesia","IDN","Share of male unskilled worker out of all workers in this sector, %","p_M_nsk","39.2764444704825",
"Indonesia","IDN","Value-added from Capital in GTAP10P3COD","gtap10VACapital","426889.318504744",
"Indonesia","IDN","Value-added from labor in GTAP10P3COD (in USD 2014 million)","gtap10VALabor","347861.899715365",
"Indonesia","IDN","Wage Premia for Females (the ratio of skilled female workers' wage  to  unskilled female workers' wage)","wpremia_F","113.783435389877",
"Indonesia","IDN","Wage Premia for Males  (the ratio of skilled male workers' wage  to  unskilled male workers' wage)","wpremia_M","102.346500589841",
"Iran, Islamic Rep.","IRN","Annual wage for skilled female workers (US$ Dollars)","w_F_skl","263003.174915716",
"Iran, Islamic Rep.","IRN","Annual wage for skilled male workers (US$ Dollars)","w_M_skl","316404.294287417",
"Iran, Islamic Rep.","IRN","Annual wage for unskilled female workers (US$ Dollars)","w_F_nsk","164698.037556376",
"Iran, Islamic Rep.","IRN","Annual wage for unskilled male workers (US$ Dollars)","w_M_nsk","249948.966224705",
"Iran, Islamic Rep.","IRN","Labor volume for skilled females (millions)","v_F_skl","3609007.11291335",
"Iran, Islamic Rep.","IRN","Labor volume for skilled males (millions)","v_M_skl","5440642.49955738",
"Iran, Islamic Rep.","IRN","Labor volume for unskilled females (millions)","v_F_nsk","2119522.33441899",
"Iran, Islamic Rep.","IRN","Labor volume for unskilled male (millions)","v_M_nsk","13791398.0531103",
"Iran, Islamic Rep.","IRN","Share of female skilled worker out of all workers in this sector, %","p_F_skl","6.17268340779613",
"Iran, Islamic Rep.","IRN","Share of female unskilled worker out of all workers in this sector, %","p_F_nsk","5.96309833298436",
"Iran, Islamic Rep.","IRN","Share of male skilled worker out of all workers in this sector, %","p_M_skl","13.7115383251415",
"Iran, Islamic Rep.","IRN","Share of male unskilled worker out of all workers in this sector, %","p_M_nsk","39.152679934078",
"Iran, Islamic Rep.","IRN","Value-added from Capital in GTAP10P3COD","gtap10VACapital","289355.303612375",
"Iran, Islamic Rep.","IRN","Value-added from labor in GTAP10P3COD (in USD 2014 million)","gtap10VALabor","42049.12564087",
"Iran, Islamic Rep.","IRN","Wage Premia for Females (the ratio of skilled female workers' wage  to  unskilled female workers' wage)","wpremia_F","103.843951495325",
"Iran, Islamic Rep.","IRN","Wage Premia for Males  (the ratio of skilled male workers' wage  to  unskilled male workers' wage)","wpremia_M","81.9522294545027",
"Ireland","IRL","Annual wage for skilled female workers (US$ Dollars)","w_F_skl","3893323.85949352",
"Ireland","IRL","Annual wage for skilled male workers (US$ Dollars)","w_M_skl","5126436.51637993",
"Ireland","IRL","Annual wage for unskilled female workers (US$ Dollars)","w_F_nsk","2606231.66740164",
"Ireland","IRL","Annual wage for unskilled male workers (US$ Dollars)","w_M_nsk","3584869.65216515",
"Ireland","IRL","Labor volume for skilled females (millions)","v_F_skl","430820.620380417",
"Ireland","IRL","Labor volume for skilled males (millions)","v_M_skl","622687.52594478",
"Ireland","IRL","Labor volume for unskilled females (millions)","v_F_nsk","199163.428395765",
"Ireland","IRL","Labor volume for unskilled male (millions)","v_M_nsk","1012248.42527904",
"Ireland","IRL","Share of female skilled worker out of all workers in this sector, %","p_F_skl","6.33137035432556",
"Ireland","IRL","Share of female unskilled worker out of all workers in this sector, %","p_F_nsk","6.03234114319246",
"Ireland","IRL","Share of male skilled worker out of all workers in this sector, %","p_M_skl","13.3396762549506",
"Ireland","IRL","Share of male unskilled worker out of all workers in this sector, %","p_M_nsk","39.2966122475313",
"Ireland","IRL","Value-added from Capital in GTAP10P3COD","gtap10VACapital","127248.27703939",
"Ireland","IRL","Value-added from labor in GTAP10P3COD (in USD 2014 million)","gtap10VALabor","78459.49692968",
"Ireland","IRL","Wage Premia for Females (the ratio of skilled female workers' wage  to  unskilled female workers' wage)","wpremia_F","97.4398928604126",
"Ireland","IRL","Wage Premia for Males  (the ratio of skilled male workers' wage  to  unskilled male workers' wage)","wpremia_M","92.7384416601326",
"Israel","ISR","Annual wage for skilled female workers (US$ Dollars)","w_F_skl","2556812.51224838",
"Israel","ISR","Annual wage for skilled male workers (US$ Dollars)","w_M_skl","3013652.07350399",
"Israel","ISR","Annual wage for unskilled female workers (US$ Dollars)","w_F_nsk","1602528.66367224",
"Israel","ISR","Annual wage for unskilled male workers (US$ Dollars)","w_M_nsk","2396740.05503443",
"Israel","ISR","Labor volume for skilled females (millions)","v_F_skl","707530.559497106",
"Israel","ISR","Labor volume for skilled males (millions)","v_M_skl","1018875.29212742",
"Israel","ISR","Labor volume for unskilled females (millions)","v_F_nsk","329268.689279184",
"Israel","ISR","Labor volume for unskilled male (millions)","v_M_nsk","1749807.45909629",
"Israel","ISR","Share of female skilled worker out of all workers in this sector, %","p_F_skl","6.42487690635128",
"Israel","ISR","Share of female unskilled worker out of all workers in this sector, %","p_F_nsk","6.07164753955183",
"Israel","ISR","Share of male skilled worker out of all workers in this sector, %","p_M_skl","13.1315243157907",
"Israel","ISR","Share of male unskilled worker out of all workers in this sector, %","p_M_nsk","39.3719512383062",
"Israel","ISR","Value-added from Capital in GTAP10P3COD","gtap10VACapital","74321.302202847",
"Israel","ISR","Value-added from labor in GTAP10P3COD (in USD 2014 million)","gtap10VALabor","154982.226600011",
"Israel","ISR","Wage Premia for Females (the ratio of skilled female workers' wage  to  unskilled female workers' wage)","wpremia_F","103.843951495325",
"Israel","ISR","Wage Premia for Males  (the ratio of skilled male workers' wage  to  unskilled male workers' wage)","wpremia_M","81.9522294545027",
"Italy","ITA","Annual wage for skilled female workers (US$ Dollars)","w_F_skl","2535475.91575878",
"Italy","ITA","Annual wage for skilled male workers (US$ Dollars)","w_M_skl","3393189.29302537",
"Italy","ITA","Annual wage for unskilled female workers (US$ Dollars)","w_F_nsk","1696815.40703336",
"Italy","ITA","Annual wage for unskilled male workers (US$ Dollars)","w_M_nsk","2366122.3349369",
"Italy","ITA","Labor volume for skilled females (millions)","v_F_skl","4436757.63938928",
"Italy","ITA","Labor volume for skilled males (millions)","v_M_skl","6516649.16581476",
"Italy","ITA","Labor volume for unskilled females (millions)","v_F_nsk","2267750.02881784",
"Italy","ITA","Labor volume for unskilled male (millions)","v_M_nsk","12195156.1659781",
"Italy","ITA","Share of female skilled worker out of all workers in this sector, %","p_F_skl","6.2962616995351",
"Italy","ITA","Share of female unskilled worker out of all workers in this sector, %","p_F_nsk","6.01727687338224",
"Italy","ITA","Share of male skilled worker out of all workers in this sector, %","p_M_skl","13.4252537619544",
"Italy","ITA","Share of male unskilled worker out of all workers in this sector, %","p_M_nsk","39.2612076651283",
"Italy","ITA","Value-added from Capital in GTAP10P3COD","gtap10VACapital","989878.85925735",
"Italy","ITA","Value-added from labor in GTAP10P3COD (in USD 2014 million)","gtap10VALabor","545548.692716877",
"Italy","ITA","Wage Premia for Females (the ratio of skilled female workers' wage  to  unskilled female workers' wage)","wpremia_F","97.4398928604126",
"Italy","ITA","Wage Premia for Males  (the ratio of skilled male workers' wage  to  unskilled male workers' wage)","wpremia_M","92.7384416601325",
"Jamaica","JAM","Annual wage for skilled female workers (US$ Dollars)","w_F_skl","478094.700975359",
"Jamaica","JAM","Annual wage for skilled male workers (US$ Dollars)","w_M_skl","498805.94623294",
"Jamaica","JAM","Annual wage for unskilled female workers (US$ Dollars)","w_F_nsk","259410.269409767",
"Jamaica","JAM","Annual wage for unskilled male workers (US$ Dollars)","w_M_nsk","311627.358548659",
"Jamaica","JAM","Labor volume for skilled females (millions)","v_F_skl","239231.776537162",
"Jamaica","JAM","Labor volume for skilled males (millions)","v_M_skl","337896.569168461",
"Jamaica","JAM","Labor volume for unskilled females (millions)","v_F_nsk","142762.669856507",
"Jamaica","JAM","Labor volume for unskilled male (millions)","v_M_nsk","700421.984437869",
"Jamaica","JAM","Share of female skilled worker out of all workers in this sector, %","p_F_skl","6.41334135372654",
"Jamaica","JAM","Share of female unskilled worker out of all workers in this sector, %","p_F_nsk","6.0690410146043",
"Jamaica","JAM","Share of male skilled worker out of all workers in this sector, %","p_M_skl","13.3082979646929",
"Jamaica","JAM","Share of male unskilled worker out of all workers in this sector, %","p_M_nsk","39.2093196669763",
"Jamaica","JAM","Value-added from Capital in GTAP10P3COD","gtap10VACapital","4795.725133434",
"Jamaica","JAM","Value-added from labor in GTAP10P3COD (in USD 2014 million)","gtap10VALabor","5966.051243612",
"Jamaica","JAM","Wage Premia for Females (the ratio of skilled female workers' wage  to  unskilled female workers' wage)","wpremia_F","120.27653888531",
"Jamaica","JAM","Wage Premia for Males  (the ratio of skilled male workers' wage  to  unskilled male workers' wage)","wpremia_M","103.203436110488",
"Japan","JPN","Annual wage for skilled female workers (US$ Dollars)","w_F_skl","3034028.96901468",
"Japan","JPN","Annual wage for skilled male workers (US$ Dollars)","w_M_skl","2977025.9963102",
"Japan","JPN","Annual wage for unskilled female workers (US$ Dollars)","w_F_nsk","1730865.43749025",
"Japan","JPN","Annual wage for unskilled male workers (US$ Dollars)","w_M_nsk","1871925.28114476",
"Japan","JPN","Labor volume for skilled females (millions)","v_F_skl","11175520.6842571",
"Japan","JPN","Labor volume for skilled males (millions)","v_M_skl","17166700.7525754",
"Japan","JPN","Labor volume for unskilled females (millions)","v_F_nsk","5732906.69561656",
"Japan","JPN","Labor volume for unskilled male (millions)","v_M_nsk","32114197.8675509",
"Japan","JPN","Share of female skilled worker out of all workers in this sector, %","p_F_skl","6.32730021617918",
"Japan","JPN","Share of female unskilled worker out of all workers in this sector, %","p_F_nsk","6.02827584351901",
"Japan","JPN","Share of male skilled worker out of all workers in this sector, %","p_M_skl","13.3548205127309",
"Japan","JPN","Share of male unskilled worker out of all workers in this sector, %","p_M_nsk","39.2896034275709",
"Japan","JPN","Value-added from Capital in GTAP10P3COD","gtap10VACapital","1734306.2895427",
"Japan","JPN","Value-added from labor in GTAP10P3COD (in USD 2014 million)","gtap10VALabor","1679982.96917675",
"Japan","JPN","Wage Premia for Females (the ratio of skilled female workers' wage  to  unskilled female workers' wage)","wpremia_F","113.783435389877",
"Japan","JPN","Wage Premia for Males  (the ratio of skilled male workers' wage  to  unskilled male workers' wage)","wpremia_M","102.346500589841",
"Jordan","JOR","Annual wage for skilled female workers (US$ Dollars)","w_F_skl","537417.829893307",
"Jordan","JOR","Annual wage for skilled male workers (US$ Dollars)","w_M_skl","563886.391082762",
"Jordan","JOR","Annual wage for unskilled female workers (US$ Dollars)","w_F_nsk","415500.253636343",
"Jordan","JOR","Annual wage for unskilled male workers (US$ Dollars)","w_M_nsk","505330.119453999",
"Jordan","JOR","Labor volume for skilled females (millions)","v_F_skl","259400.176940024",
"Jordan","JOR","Labor volume for skilled males (millions)","v_M_skl","462928.086572",
"Jordan","JOR","Labor volume for unskilled females (millions)","v_F_nsk","114037.986615034",
"Jordan","JOR","Labor volume for unskilled male (millions)","v_M_nsk","1366662.74987294",
"Jordan","JOR","Share of female skilled worker out of all workers in this sector, %","p_F_skl","3.91988274953765",
"Jordan","JOR","Share of female unskilled worker out of all workers in this sector, %","p_F_nsk","3.51848968530263",
"Jordan","JOR","Share of male skilled worker out of all workers in this sector, %","p_M_skl","13.8880544602",
"Jordan","JOR","Share of male unskilled worker out of all workers in this sector, %","p_M_nsk","43.6735731049597",
"Jordan","JOR","Value-added from Capital in GTAP10P3COD","gtap10VACapital","19531.800143334",
"Jordan","JOR","Value-added from labor in GTAP10P3COD (in USD 2014 million)","gtap10VALabor","9693.105212345",
"Jordan","JOR","Wage Premia for Females (the ratio of skilled female workers' wage  to  unskilled female workers' wage)","wpremia_F","84.1874653744006",
"Jordan","JOR","Wage Premia for Males  (the ratio of skilled male workers' wage  to  unskilled male workers' wage)","wpremia_M","72.5638545184517",
"Kazakhstan","KAZ","Annual wage for skilled female workers (US$ Dollars)","w_F_skl","464557.240264129",
"Kazakhstan","KAZ","Annual wage for skilled male workers (US$ Dollars)","w_M_skl","619313.852753962",
"Kazakhstan","KAZ","Annual wage for unskilled female workers (US$ Dollars)","w_F_nsk","310060.103903141",
"Kazakhstan","KAZ","Annual wage for unskilled male workers (US$ Dollars)","w_M_nsk","431694.50498167",
"Kazakhstan","KAZ","Labor volume for skilled females (millions)","v_F_skl","1452107.77052733",
"Kazakhstan","KAZ","Labor volume for skilled males (millions)","v_M_skl","2246861.16657536",
"Kazakhstan","KAZ","Labor volume for unskilled females (millions)","v_F_nsk","681572.77209697",
"Kazakhstan","KAZ","Labor volume for unskilled male (millions)","v_M_nsk","4669647.29080034",
"Kazakhstan","KAZ","Share of female skilled worker out of all workers in this sector, %","p_F_skl","6.34114634320622",
"Kazakhstan","KAZ","Share of female unskilled worker out of all workers in this sector, %","p_F_nsk","6.03729861472752",
"Kazakhstan","KAZ","Share of male skilled worker out of all workers in this sector, %","p_M_skl","13.3130616094217",
"Kazakhstan","KAZ","Share of male unskilled worker out of all workers in this sector, %","p_M_nsk","39.3084934326446",
"Kazakhstan","KAZ","Value-added from Capital in GTAP10P3COD","gtap10VACapital","99636.294360454",
"Kazakhstan","KAZ","Value-added from labor in GTAP10P3COD (in USD 2014 million)","gtap10VALabor","100693.219511029",
"Kazakhstan","KAZ","Wage Premia for Females (the ratio of skilled female workers' wage  to  unskilled female workers' wage)","wpremia_F","97.4398928604126",
"Kazakhstan","KAZ","Wage Premia for Males  (the ratio of skilled male workers' wage  to  unskilled male workers' wage)","wpremia_M","92.7384416601325",
"Kenya","KEN","Annual wage for skilled female workers (US$ Dollars)","w_F_skl","236130.477524416",
"Kenya","KEN","Annual wage for skilled male workers (US$ Dollars)","w_M_skl","328684.484242807",
"Kenya","KEN","Annual wage for unskilled female workers (US$ Dollars)","w_F_nsk","153556.113289521",
"Kenya","KEN","Annual wage for unskilled male workers (US$ Dollars)","w_M_nsk","185200.303460377",
"Kenya","KEN","Labor volume for skilled females (millions)","v_F_skl","2012750.93720908",
"Kenya","KEN","Labor volume for skilled males (millions)","v_M_skl","2877401.73679836",
"Kenya","KEN","Labor volume for unskilled females (millions)","v_F_nsk","6417249.98505693",
"Kenya","KEN","Labor volume for unskilled male (millions)","v_M_nsk","6466851.34093564",
"Kenya","KEN","Share of female skilled worker out of all workers in this sector, %","p_F_skl","7.87268291890587",
"Kenya","KEN","Share of female unskilled worker out of all workers in this sector, %","p_F_nsk","13.0511112376697",
"Kenya","KEN","Share of male skilled worker out of all workers in this sector, %","p_M_skl","21.8465824008523",
"Kenya","KEN","Share of male unskilled worker out of all workers in this sector, %","p_M_nsk","22.2296234425721",
"Kenya","KEN","Value-added from Capital in GTAP10P3COD","gtap10VACapital","30237.686667167",
"Kenya","KEN","Value-added from labor in GTAP10P3COD (in USD 2014 million)","gtap10VALabor","27309.551175458",
"Kenya","KEN","Wage Premia for Females (the ratio of skilled female workers' wage  to  unskilled female workers' wage)","wpremia_F","95.7866054909089",
"Kenya","KEN","Wage Premia for Males  (the ratio of skilled male workers' wage  to  unskilled male workers' wage)","wpremia_M","116.118900198978",
"Korea, Rep.","KOR","Annual wage for skilled female workers (US$ Dollars)","w_F_skl","3830081.97154335",
"Korea, Rep.","KOR","Annual wage for skilled male workers (US$ Dollars)","w_M_skl","3718504.3537625",
"Korea, Rep.","KOR","Annual wage for unskilled female workers (US$ Dollars)","w_F_nsk","2196750.49865589",
"Korea, Rep.","KOR","Annual wage for unskilled male workers (US$ Dollars)","w_M_nsk","2365075.58500156",
"Korea, Rep.","KOR","Labor volume for skilled females (millions)","v_F_skl","4690306.01405741",
"Korea, Rep.","KOR","Labor volume for skilled males (millions)","v_M_skl","7147761.15777549",
"Korea, Rep.","KOR","Labor volume for unskilled females (millions)","v_F_nsk","2232615.05009456",
"Korea, Rep.","KOR","Labor volume for unskilled male (millions)","v_M_nsk","13042858.7780725",
"Korea, Rep.","KOR","Share of female skilled worker out of all workers in this sector, %","p_F_skl","6.31045666037539",
"Korea, Rep.","KOR","Share of female unskilled worker out of all workers in this sector, %","p_F_nsk","6.02634931385177",
"Korea, Rep.","KOR","Share of male skilled worker out of all workers in this sector, %","p_M_skl","13.3893135737474",
"Korea, Rep.","KOR","Share of male unskilled worker out of all workers in this sector, %","p_M_nsk","39.2738804520255",
"Korea, Rep.","KOR","Value-added from Capital in GTAP10P3COD","gtap10VACapital","608671.743151284",
"Korea, Rep.","KOR","Value-added from labor in GTAP10P3COD (in USD 2014 million)","gtap10VALabor","554201.451834368",
"Korea, Rep.","KOR","Wage Premia for Females (the ratio of skilled female workers' wage  to  unskilled female workers' wage)","wpremia_F","113.783435389877",
"Korea, Rep.","KOR","Wage Premia for Males  (the ratio of skilled male workers' wage  to  unskilled male workers' wage)","wpremia_M","102.346500589841",
"Kuwait","KWT","Annual wage for skilled female workers (US$ Dollars)","w_F_skl","261348.655327833",
"Kuwait","KWT","Annual wage for skilled male workers (US$ Dollars)","w_M_skl","313228.779333598",
"Kuwait","KWT","Annual wage for unskilled female workers (US$ Dollars)","w_F_nsk","163622.135597222",
"Kuwait","KWT","Annual wage for unskilled male workers (US$ Dollars)","w_M_nsk","247399.043238376",
"Kuwait","KWT","Labor volume for skilled females (millions)","v_F_skl","434825.257479429",
"Kuwait","KWT","Labor volume for skilled males (millions)","v_M_skl","588963.067714783",
"Kuwait","KWT","Labor volume for unskilled females (millions)","v_F_nsk","174279.497996248",
"Kuwait","KWT","Labor volume for unskilled male (millions)","v_M_nsk","1019687.17680954",
"Kuwait","KWT","Share of female skilled worker out of all workers in this sector, %","p_F_skl","6.24416181641688",
"Kuwait","KWT","Share of female unskilled worker out of all workers in this sector, %","p_F_nsk","6.00602105214026",
"Kuwait","KWT","Share of male skilled worker out of all workers in this sector, %","p_M_skl","13.5165416399966",
"Kuwait","KWT","Share of male unskilled worker out of all workers in this sector, %","p_M_nsk","39.2332754914462",
"Kuwait","KWT","Value-added from Capital in GTAP10P3COD","gtap10VACapital","108256.763496015",
"Kuwait","KWT","Value-added from labor in GTAP10P3COD (in USD 2014 million)","gtap10VALabor","17645.46072969",
"Kuwait","KWT","Wage Premia for Females (the ratio of skilled female workers' wage  to  unskilled female workers' wage)","wpremia_F","103.843951495325",
"Kuwait","KWT","Wage Premia for Males  (the ratio of skilled male workers' wage  to  unskilled male workers' wage)","wpremia_M","81.9522294545027",
"Kyrgyz Republic","KGZ","Annual wage for skilled female workers (US$ Dollars)","w_F_skl","182391.3387142",
"Kyrgyz Republic","KGZ","Annual wage for skilled male workers (US$ Dollars)","w_M_skl","241929.128853032",
"Kyrgyz Republic","KGZ","Annual wage for unskilled female workers (US$ Dollars)","w_F_nsk","122293.274396803",
"Kyrgyz Republic","KGZ","Annual wage for unskilled male workers (US$ Dollars)","w_M_nsk","168620.865597865",
"Kyrgyz Republic","KGZ","Labor volume for skilled females (millions)","v_F_skl","261249.084081062",
"Kyrgyz Republic","KGZ","Labor volume for skilled males (millions)","v_M_skl","394072.794860547",
"Kyrgyz Republic","KGZ","Labor volume for unskilled females (millions)","v_F_nsk","249902.769380055",
"Kyrgyz Republic","KGZ","Labor volume for unskilled male (millions)","v_M_nsk","1615637.35167834",
"Kyrgyz Republic","KGZ","Share of female skilled worker out of all workers in this sector, %","p_F_skl","6.32968839228554",
"Kyrgyz Republic","KGZ","Share of female unskilled worker out of all workers in this sector, %","p_F_nsk","6.03498756032501",
"Kyrgyz Republic","KGZ","Share of male skilled worker out of all workers in this sector, %","p_M_skl","13.3526814715854",
"Kyrgyz Republic","KGZ","Share of male unskilled worker out of all workers in this sector, %","p_M_nsk","39.2826425758041",
"Kyrgyz Republic","KGZ","Value-added from Capital in GTAP10P3COD","gtap10VACapital","2778.250558097",
"Kyrgyz Republic","KGZ","Value-added from labor in GTAP10P3COD (in USD 2014 million)","gtap10VALabor","2701.465583733",
"Kyrgyz Republic","KGZ","Wage Premia for Females (the ratio of skilled female workers' wage  to  unskilled female workers' wage)","wpremia_F","97.4398928604126",
"Kyrgyz Republic","KGZ","Wage Premia for Males  (the ratio of skilled male workers' wage  to  unskilled male workers' wage)","wpremia_M","92.7384416601325",
"Lao PDR","LAO","Annual wage for skilled female workers (US$ Dollars)","w_F_skl","356818.835968904",
"Lao PDR","LAO","Annual wage for skilled male workers (US$ Dollars)","w_M_skl","346460.519812719",
"Lao PDR","LAO","Annual wage for unskilled female workers (US$ Dollars)","w_F_nsk","205236.857942155",
"Lao PDR","LAO","Annual wage for unskilled male workers (US$ Dollars)","w_M_nsk","221287.792949729",
"Lao PDR","LAO","Labor volume for skilled females (millions)","v_F_skl","321772.251474944",
"Lao PDR","LAO","Labor volume for skilled males (millions)","v_M_skl","518820.743623157",
"Lao PDR","LAO","Labor volume for unskilled females (millions)","v_F_nsk","336159.329363138",
"Lao PDR","LAO","Labor volume for unskilled male (millions)","v_M_nsk","2207979.67553876",
"Lao PDR","LAO","Share of female skilled worker out of all workers in this sector, %","p_F_skl","6.36759627155923",
"Lao PDR","LAO","Share of female unskilled worker out of all workers in this sector, %","p_F_nsk","6.02832022914522",
"Lao PDR","LAO","Share of male skilled worker out of all workers in this sector, %","p_M_skl","13.3362778262211",
"Lao PDR","LAO","Share of male unskilled worker out of all workers in this sector, %","p_M_nsk","39.2678056730745",
"Lao PDR","LAO","Value-added from Capital in GTAP10P3COD","gtap10VACapital","4185.211761812",
"Lao PDR","LAO","Value-added from labor in GTAP10P3COD (in USD 2014 million)","gtap10VALabor","4149.385901536",
"Lao PDR","LAO","Wage Premia for Females (the ratio of skilled female workers' wage  to  unskilled female workers' wage)","wpremia_F","113.783435389877",
"Lao PDR","LAO","Wage Premia for Males  (the ratio of skilled male workers' wage  to  unskilled male workers' wage)","wpremia_M","102.346500589841",
"Latvia","LVA","Annual wage for skilled female workers (US$ Dollars)","w_F_skl","817358.144784593",
"Latvia","LVA","Annual wage for skilled male workers (US$ Dollars)","w_M_skl","1091847.85972383",
"Latvia","LVA","Annual wage for unskilled female workers (US$ Dollars)","w_F_nsk","547355.956252383",
"Latvia","LVA","Annual wage for unskilled male workers (US$ Dollars)","w_M_nsk","759889.790088946",
"Latvia","LVA","Labor volume for skilled females (millions)","v_F_skl","166947.847617867",
"Latvia","LVA","Labor volume for skilled males (millions)","v_M_skl","246583.204253056",
"Latvia","LVA","Labor volume for unskilled females (millions)","v_F_nsk","89558.5445030409",
"Latvia","LVA","Labor volume for unskilled male (millions)","v_M_nsk","504236.403626036",
"Latvia","LVA","Share of female skilled worker out of all workers in this sector, %","p_F_skl","6.24167284571156",
"Latvia","LVA","Share of female unskilled worker out of all workers in this sector, %","p_F_nsk","5.9969935611922",
"Latvia","LVA","Share of male skilled worker out of all workers in this sector, %","p_M_skl","13.5413604598058",
"Latvia","LVA","Share of male unskilled worker out of all workers in this sector, %","p_M_nsk","39.2199731332904",
"Latvia","LVA","Value-added from Capital in GTAP10P3COD","gtap10VACapital","17602.2154111",
"Latvia","LVA","Value-added from labor in GTAP10P3COD (in USD 2014 million)","gtap10VALabor","5524.636802744",
"Latvia","LVA","Wage Premia for Females (the ratio of skilled female workers' wage  to  unskilled female workers' wage)","wpremia_F","97.4398928604126",
"Latvia","LVA","Wage Premia for Males  (the ratio of skilled male workers' wage  to  unskilled male workers' wage)","wpremia_M","92.7384416601325",
"Lithuania","LTU","Annual wage for skilled female workers (US$ Dollars)","w_F_skl","1018875.05175678",
"Lithuania","LTU","Annual wage for skilled male workers (US$ Dollars)","w_M_skl","1324958.22187189",
"Lithuania","LTU","Annual wage for unskilled female workers (US$ Dollars)","w_F_nsk","680707.904607509",
"Lithuania","LTU","Annual wage for unskilled male workers (US$ Dollars)","w_M_nsk","928103.873139853",
"Lithuania","LTU","Labor volume for skilled females (millions)","v_F_skl","226269.6948825",
"Lithuania","LTU","Labor volume for skilled males (millions)","v_M_skl","345007.478156958",
"Lithuania","LTU","Labor volume for unskilled females (millions)","v_F_nsk","153466.324726635",
"Lithuania","LTU","Labor volume for unskilled male (millions)","v_M_nsk","756636.502233907",
"Lithuania","LTU","Share of female skilled worker out of all workers in this sector, %","p_F_skl","6.23544790346704",
"Lithuania","LTU","Share of female unskilled worker out of all workers in this sector, %","p_F_nsk","5.99604003514906",
"Lithuania","LTU","Share of male skilled worker out of all workers in this sector, %","p_M_skl","13.5526209637487",
"Lithuania","LTU","Share of male unskilled worker out of all workers in this sector, %","p_M_nsk","39.2158910976353",
"Lithuania","LTU","Value-added from Capital in GTAP10P3COD","gtap10VACapital","28421.155964645",
"Lithuania","LTU","Value-added from labor in GTAP10P3COD (in USD 2014 million)","gtap10VALabor","8841.31438368",
"Lithuania","LTU","Wage Premia for Females (the ratio of skilled female workers' wage  to  unskilled female workers' wage)","wpremia_F","97.4398928604126",
"Lithuania","LTU","Wage Premia for Males  (the ratio of skilled male workers' wage  to  unskilled male workers' wage)","wpremia_M","92.7384416601325",
"Luxembourg","LUX","Annual wage for skilled female workers (US$ Dollars)","w_F_skl","3653522.18119396",
"Luxembourg","LUX","Annual wage for skilled male workers (US$ Dollars)","w_M_skl","4798656.46259494",
"Luxembourg","LUX","Annual wage for unskilled female workers (US$ Dollars)","w_F_nsk","2444113.5118464",
"Luxembourg","LUX","Annual wage for unskilled male workers (US$ Dollars)","w_M_nsk","3355895.08084854",
"Luxembourg","LUX","Labor volume for skilled females (millions)","v_F_skl","49605.5563417361",
"Luxembourg","LUX","Labor volume for skilled males (millions)","v_M_skl","72679.0814114205",
"Luxembourg","LUX","Labor volume for unskilled females (millions)","v_F_nsk","22428.4198276821",
"Luxembourg","LUX","Labor volume for unskilled male (millions)","v_M_nsk","129087.942419161",
"Luxembourg","LUX","Share of female skilled worker out of all workers in this sector, %","p_F_skl","6.27684269655532",
"Luxembourg","LUX","Share of female unskilled worker out of all workers in this sector, %","p_F_nsk","6.01412251337141",
"Luxembourg","LUX","Share of male skilled worker out of all workers in this sector, %","p_M_skl","13.4441164782277",
"Luxembourg","LUX","Share of male unskilled worker out of all workers in this sector, %","p_M_nsk","39.2649183118456",
"Luxembourg","LUX","Value-added from Capital in GTAP10P3COD","gtap10VACapital","32064.523232216",
"Luxembourg","LUX","Value-added from labor in GTAP10P3COD (in USD 2014 million)","gtap10VALabor","18441.453229617",
"Luxembourg","LUX","Wage Premia for Females (the ratio of skilled female workers' wage  to  unskilled female workers' wage)","wpremia_F","97.4398928604126",
"Luxembourg","LUX","Wage Premia for Males  (the ratio of skilled male workers' wage  to  unskilled male workers' wage)","wpremia_M","92.7384416601325",
"Madagascar","MDG","Annual wage for skilled female workers (US$ Dollars)","w_F_skl","59975.1592839575",
"Madagascar","MDG","Annual wage for skilled male workers (US$ Dollars)","w_M_skl","74051.7397491964",
"Madagascar","MDG","Annual wage for unskilled female workers (US$ Dollars)","w_F_nsk","32836.5392152307",
"Madagascar","MDG","Annual wage for unskilled male workers (US$ Dollars)","w_M_nsk","49585.6825768931",
"Madagascar","MDG","Labor volume for skilled females (millions)","v_F_skl","832427.937136989",
"Madagascar","MDG","Labor volume for skilled males (millions)","v_M_skl","1765450.37053053",
"Madagascar","MDG","Labor volume for unskilled females (millions)","v_F_nsk","2910769.0666469",
"Madagascar","MDG","Labor volume for unskilled male (millions)","v_M_nsk","6422632.62568558",
"Madagascar","MDG","Share of female skilled worker out of all workers in this sector, %","p_F_skl","5.88828620180849",
"Madagascar","MDG","Share of female unskilled worker out of all workers in this sector, %","p_F_nsk","14.5490290105041",
"Madagascar","MDG","Share of male skilled worker out of all workers in this sector, %","p_M_skl","14.4640746136901",
"Madagascar","MDG","Share of male unskilled worker out of all workers in this sector, %","p_M_nsk","30.0986101739973",
"Madagascar","MDG","Value-added from Capital in GTAP10P3COD","gtap10VACapital","4015.679687268",
